Time,Distance,GPS_Speed,GPS_Latitude,GPS_Longitude
52.2,1.925,133.543991,-33.40035021,-60.19895578
52.3,1.929,132.744003,-33.40036734,-60.19892212
52.4,1.932,131.887009,-33.40038397,-60.19888841
52.5,1.936,130.987,-33.40039998,-60.19885471
52.6,1.94,129.859009,-33.40041549,-60.19882114
52.7,1.943,128.559006,-33.40043056,-60.19878774
52.8,1.947,127.087997,-33.40044518,-60.19875458
52.9,1.95,125.374001,-33.40045936,-60.19872174
53,1.954,123.459999,-33.40047298,-60.19868939
53.1,1.957,121.459999,-33.40048614,-60.19865748
53.2,1.96,119.117996,-33.40049887,-60.19862601
53.3,1.963,116.746002,-33.4005112,-60.19859496
53.4,1.967,114.639999,-33.40052324,-60.19856402
53.5,1.97,112.639999,-33.40053471,-60.19853385
53.6,1.973,110.872002,-33.40054585,-60.19850402
53.7,1.976,109.330002,-33.4005567,-60.19847446
53.8,1.979,107.945999,-33.40056729,-60.19844517
53.9,1.982,106.645996,-33.40057763,-60.19841611
54,1.985,105.519997,-33.40058769,-60.19838734
54.1,1.988,104.403999,-33.40059751,-60.1983588
54.2,1.991,103.262001,-33.40060712,-60.19833046
54.3,1.993,102.220001,-33.40061654,-60.1983023
54.4,1.996,101.220001,-33.40062576,-60.19827433
54.5,1.999,100.278,-33.40063473,-60.19824657
54.6,2.002,99.32,-33.40064352,-60.19821896
54.7,2.005,98.610001,-33.40065211,-60.19819153
54.8,2.007,97.82,-33.40066044,-60.19816432
54.9,2.01,96.82,-33.40066849,-60.19813737
55,2.013,95.704002,-33.40067621,-60.19811072
55.1,2.015,94.433006,-33.40068346,-60.19808433
55.2,2.018,93.073997,-33.4006905,-60.19805833
55.3,2.02,91.556,-33.40069724,-60.19803261
55.4,2.023,89.897003,-33.40070333,-60.19800751
55.5,2.025,88.138,-33.40070942,-60.19798242
55.6,2.028,86.337997,-33.40071488,-60.19795792
55.7,2.03,84.479004,-33.40071985,-60.19793389
55.8,2.032,82.579002,-33.40072438,-60.19791029
55.9,2.035,80.679001,-33.40072849,-60.1978871
56,2.037,78.720001,-33.400732,-60.1978645
56.1,2.039,76.837997,-33.40073495,-60.19784236
56.2,2.041,74.979004,-33.40073741,-60.19782063
56.3,2.043,73.256004,-33.40073937,-60.19779926
56.4,2.045,71.774002,-33.4007408,-60.19777823
56.5,2.047,70.374001,-33.40074158,-60.19775754
56.6,2.049,69.151001,-33.40074175,-60.19773711
56.7,2.051,68.346001,-33.40074133,-60.19771691
56.8,2.053,67.627998,-33.40074031,-60.19769694
56.9,2.055,66.879997,-33.40073865,-60.19767701
57,2.056,66.239998,-33.40073621,-60.19765762
57.1,2.058,65.580002,-33.40073305,-60.19763859
57.2,2.06,64.879997,-33.40072922,-60.19761995
57.3,2.062,64.18,-33.4007247,-60.19760174
57.4,2.064,63.420002,-33.4007195,-60.19758399
57.5,2.065,62.68,-33.40071343,-60.19756688
57.6,2.067,62.040001,-33.40070658,-60.19755037
57.7,2.069,61.5,-33.40069903,-60.19753442
57.8,2.07,61.060001,-33.40069078,-60.19751905
57.9,2.072,60.780003,-33.40068185,-60.19750427
58,2.074,60.580002,-33.40067207,-60.19749027
58.1,2.075,60.59,-33.40066158,-60.19747703
58.2,2.077,60.740002,-33.40065043,-60.19746452
58.3,2.079,60.860001,-33.40063863,-60.1974528
58.4,2.081,61.02,-33.4006262,-60.19744193
58.5,2.082,61.280003,-33.40061299,-60.19743216
58.6,2.084,61.583,-33.40059897,-60.19742332
58.7,2.086,62.065998,-33.40058452,-60.19741552
58.8,2.087,62.666,-33.40056953,-60.19740864
58.9,2.089,63.327003,-33.40055404,-60.19740267
59,2.091,64.149002,-33.400538,-60.19739782
59.1,2.093,64.987999,-33.40052157,-60.19739396
59.2,2.095,65.849007,-33.40050482,-60.19739101
59.3,2.096,66.749001,-33.40048779,-60.19738901
59.4,2.098,67.587997,-33.40047053,-60.19738799
59.5,2.1,68.449005,-33.40045302,-60.19738821
59.6,2.102,69.349007,-33.40043534,-60.19738957
59.7,2.104,70.188004,-33.40041752,-60.19739197
59.8,2.106,71.110001,-33.4003996,-60.19739543
59.9,2.108,72.110001,-33.40038157,-60.19739993
60,2.11,73.170998,-33.40036344,-60.19740568
60.1,2.112,74.271004,-33.40034524,-60.19741253
60.2,2.114,75.431999,-33.40032699,-60.19742034
60.3,2.116,76.631996,-33.4003087,-60.19742909
60.4,2.119,77.968002,-33.40029018,-60.19743885
60.5,2.121,79.368004,-33.40027183,-60.19744956
60.6,2.123,80.768005,-33.40025348,-60.19746118
60.7,2.125,82.168007,-33.40023515,-60.19747358
60.8,2.128,83.506004,-33.40021685,-60.19748674
60.9,2.13,84.868004,-33.4001986,-60.19750062
61,2.132,86.206001,-33.40018043,-60.19751535
61.1,2.135,87.444,-33.40016234,-60.19753082
61.2,2.137,88.582001,-33.40014432,-60.19754692
61.3,2.14,89.744003,-33.40012636,-60.19756362
61.4,2.142,90.882004,-33.40010847,-60.1975809
61.5,2.145,92.043999,-33.40009062,-60.19759885
61.6,2.147,93.181999,-33.40007281,-60.19761735
61.7,2.15,94.220001,-33.40005501,-60.19763632
61.8,2.153,95.282005,-33.40003721,-60.19765574
61.9,2.155,96.320007,-33.40001939,-60.19767558
62,2.158,97.382004,-33.40000152,-60.1976959
62.1,2.161,98.43,-33.39998342,-60.19771685
62.2,2.164,99.493004,-33.39996542,-60.19773794
62.3,2.166,100.529999,-33.39994736,-60.19775937
62.4,2.169,101.655998,-33.39992921,-60.19778111
62.5,2.172,102.792999,-33.39991097,-60.19780321
62.6,2.175,103.766998,-33.39989266,-60.19782559
62.7,2.178,104.604004,-33.39987429,-60.19784822
62.8,2.181,105.404007,-33.39985586,-60.19787108
62.9,2.184,106.204002,-33.39983738,-60.19789416
63,2.187,106.877998,-33.39981881,-60.19791752
63.1,2.19,107.667,-33.39980015,-60.19794115
63.2,2.193,108.504005,-33.39978138,-60.19796503
63.3,2.196,109.367004,-33.39976251,-60.19798916
63.4,2.199,110.330002,-33.39974353,-60.19801353
63.5,2.202,111.393005,-33.39972441,-60.19803821
63.6,2.205,112.367004,-33.39970517,-60.19806314
63.7,2.208,113.204002,-33.39968585,-60.1980883
63.8,2.211,114.004005,-33.39966645,-60.19811368
63.9,2.215,114.811996,-33.39964677,-60.19813954
64,2.218,115.612,-33.3996272,-60.19816538
64.1,2.221,116.412003,-33.39960755,-60.19819147
64.2,2.224,117.276001,-33.39958782,-60.19821777
64.3,2.228,118.112,-33.39956801,-60.19824428
64.4,2.231,118.848,-33.39954813,-60.19827101
64.5,2.234,119.612,-33.39952817,-60.19829798
64.6,2.238,120.412003,-33.39950812,-60.19832521
64.7,2.241,121.148003,-33.39948801,-60.19835263
64.8,2.244,121.848,-33.39946784,-60.19838025
64.9,2.248,122.548004,-33.3994476,-60.19840806
65,2.251,123.248001,-33.39942728,-60.1984361
65.1,2.255,123.948006,-33.39940683,-60.19846445
65.2,2.258,124.648003,-33.39938637,-60.19849284
65.3,2.262,125.348,-33.39936584,-60.1985214
65.4,2.265,126.048004,-33.39934518,-60.19855026
65.5,2.269,126.748001,-33.39932452,-60.19857911
65.6,2.272,127.455002,-33.39930353,-60.19860855
65.7,2.276,128.089996,-33.39928266,-60.19863785
65.8,2.279,128.755005,-33.39926171,-60.1986673
65.9,2.283,129.389999,-33.39924069,-60.19869691
66,2.286,129.990005,-33.39921958,-60.19872667
66.1,2.29,130.589996,-33.39919836,-60.19875656
66.2,2.294,131.125,-33.39917705,-60.19878655
66.3,2.297,131.625,-33.39915566,-60.19881666
66.4,2.301,132.190002,-33.39913416,-60.19884686
66.5,2.305,132.790009,-33.39911254,-60.19887717
66.6,2.308,133.324997,-33.39909081,-60.19890758
66.7,2.312,133.695007,-33.39906899,-60.19893807
66.8,2.316,134.059998,-33.39904706,-60.19896862
66.9,2.32,134.524994,-33.39902503,-60.19899924
67,2.323,134.960007,-33.3990029,-60.19902995
67.1,2.327,135.425003,-33.39898065,-60.19906074
67.2,2.331,135.925003,-33.3989583,-60.19909161
67.3,2.335,136.360001,-33.39893587,-60.19912258
67.4,2.339,136.896011,-33.39891313,-60.19915396
67.5,2.342,137.496002,-33.39889051,-60.19918515
67.6,2.346,138.029999,-33.39886782,-60.19921648
67.7,2.35,138.464005,-33.39884506,-60.19924791
67.8,2.354,138.930008,-33.39882222,-60.19927945
67.9,2.358,139.430008,-33.39879932,-60.1993111
68,2.362,139.930008,-33.39877633,-60.19934286
68.1,2.366,140.363998,-33.39875325,-60.19937472
68.2,2.369,140.830002,-33.3987301,-60.19940667
68.3,2.373,141.330002,-33.39870687,-60.1994387
68.4,2.377,141.764008,-33.39868357,-60.19947082
68.5,2.381,142.164001,-33.39866018,-60.19950304
68.6,2.385,142.630005,-33.39863672,-60.19953536
68.7,2.389,142.998001,-33.3986132,-60.19956776
68.8,2.393,143.363998,-33.39858961,-60.19960025
68.9,2.397,143.830002,-33.39856596,-60.19963282
69,2.401,144.264008,-33.39854223,-60.19966548
69.1,2.405,144.667999,-33.3985182,-60.19969857
69.2,2.409,145.067993,-33.39849434,-60.19973142
69.3,2.413,145.401001,-33.39847042,-60.19976436
69.4,2.417,145.768005,-33.39844644,-60.1997974
69.5,2.421,146.167999,-33.3984224,-60.19983054
69.6,2.426,146.63501,-33.3983983,-60.1998638
69.7,2.43,147.067993,-33.39837415,-60.19989716
69.8,2.434,147.468002,-33.39834995,-60.19993062
69.9,2.438,147.867996,-33.3983257,-60.19996417
70,2.442,148.201004,-33.39830139,-60.19999783
70.1,2.446,148.567993,-33.39827704,-60.2000316
70.2,2.45,148.968002,-33.39825265,-60.20006546
70.3,2.454,149.30101,-33.39822823,-60.20009942
70.4,2.458,149.667999,-33.39820377,-60.20013346
70.5,2.463,150.001007,-33.39817927,-60.20016761
70.6,2.467,150.30101,-33.39815472,-60.20020186
70.7,2.471,150.600998,-33.39813014,-60.2002362
70.8,2.475,150.901001,-33.3981055,-60.20027062
70.9,2.479,151.272003,-33.39808058,-60.20030548
71,2.484,151.604004,-33.39805584,-60.20034008
71.1,2.488,151.903992,-33.39803106,-60.20037476
71.2,2.492,152.408005,-33.39800626,-60.20040948
71.3,2.496,152.667999,-33.39798147,-60.20044421
71.4,2.501,152.632004,-33.39795672,-60.20047892
71.5,2.505,152.464005,-33.39793204,-60.20051357
71.6,2.509,152.060013,-33.3979075,-60.20054808
71.7,2.513,151.356003,-33.39788309,-60.20058244
71.8,2.517,150.488007,-33.39785883,-60.20061662
71.9,2.522,149.520004,-33.39783474,-60.20065059
72,2.526,148.384003,-33.39781086,-60.20068429
72.1,2.53,147.184006,-33.39778722,-60.20071766
72.2,2.534,146.052002,-33.3977638,-60.20075071
72.3,2.538,144.679993,-33.39774062,-60.20078342
72.4,2.542,143.112,-33.39771772,-60.20081576
72.5,2.546,141.376007,-33.39769515,-60.20084765
72.6,2.55,139.557999,-33.39767274,-60.20087935
72.7,2.554,137.481995,-33.39765088,-60.20091033
72.8,2.557,135.489014,-33.39762934,-60.20094092
72.9,2.561,133.589005,-33.39760812,-60.20097113
73,2.565,131.689011,-33.39758723,-60.20100097
73.1,2.568,130.065002,-33.39756667,-60.20103048
73.2,2.572,128.634003,-33.39754636,-60.20105977
73.3,2.575,127.303001,-33.39752631,-60.20108888
73.4,2.579,126.140999,-33.39750652,-60.20111782
73.5,2.582,125.179001,-33.39748713,-60.20114646
73.6,2.586,124.209999,-33.39746791,-60.20117524
73.7,2.589,123.417007,-33.39744895,-60.20120403
73.8,2.593,122.648003,-33.39743029,-60.20123281
73.9,2.596,121.848,-33.39741196,-60.2012616
74,2.599,121.048004,-33.39739401,-60.20129041
74.1,2.603,120.179001,-33.39737654,-60.20131924
74.2,2.606,119.278999,-33.39735948,-60.2013481
74.3,2.609,118.378998,-33.39734283,-60.20137699
74.4,2.613,117.400002,-33.39732647,-60.20140621
74.5,2.616,116.470001,-33.39731079,-60.20143519
74.6,2.619,115.570007,-33.39729565,-60.20146422
74.7,2.622,114.809998,-33.39728104,-60.20149333
74.8,2.625,113.970001,-33.39726701,-60.20152253
74.9,2.629,113.070007,-33.39725359,-60.20155182
75,2.632,112.239998,-33.39724081,-60.20158121
75.1,2.635,111.369995,-33.39722923,-60.2016108
75.2,2.638,110.540001,-33.39721777,-60.20164041
75.3,2.641,109.739998,-33.39720704,-60.20167015
75.4,2.644,108.940002,-33.39719737,-60.20170007
75.5,2.647,108.209999,-33.3971877,-60.20172998
75.6,2.65,107.580002,-33.39717929,-60.20176012
75.7,2.653,106.980003,-33.39717168,-60.2017904
75.8,2.656,106.450005,-33.39716485,-60.20182082
75.9,2.659,106.020004,-33.39715878,-60.20185136
76,2.662,105.690002,-33.39715363,-60.20188207
76.1,2.665,105.316002,-33.39714964,-60.20191318
76.2,2.668,104.987,-33.39714663,-60.20194405
76.3,2.67,104.758003,-33.39714455,-60.20197496
76.4,2.673,104.557999,-33.39714339,-60.20200587
76.5,2.676,104.429001,-33.39714321,-60.20203675
76.6,2.679,104.186996,-33.39714408,-60.20206752
76.7,2.682,103.887001,-33.39714578,-60.20209814
76.8,2.685,103.586998,-33.39714829,-60.20212858
76.9,2.688,103.215996,-33.39715162,-60.2021588
77,2.691,102.744995,-33.39715584,-60.20218875
77.1,2.694,102.316002,-33.39716106,-60.20221834
77.2,2.696,101.845001,-33.39716709,-60.20224762
77.3,2.699,101.487,-33.39717395,-60.20227658
77.4,2.702,101.258003,-33.39718164,-60.20230518
77.5,2.705,101.128998,-33.39719029,-60.20233339
77.6,2.708,101.028999,-33.39720004,-60.20236107
77.7,2.71,101.017754,-33.39721069,-60.2023883
77.8,2.713,101.042755,-33.39722227,-60.20241504
77.9,2.716,101.068001,-33.39723491,-60.20244154
78,2.719,101.092995,-33.3972484,-60.20246722
78.1,2.722,101.244003,-33.39726295,-60.20249226
78.2,2.724,101.588005,-33.39727829,-60.20251681
78.3,2.727,101.987999,-33.39729439,-60.20254088
78.4,2.73,102.459999,-33.39731119,-60.20256448
78.5,2.733,102.959999,-33.39732874,-60.20258758
78.6,2.736,103.532005,-33.39734709,-60.20261009
78.7,2.739,104.204002,-33.39736609,-60.20263213
78.8,2.742,104.903999,-33.39738572,-60.20265369
78.9,2.745,105.604004,-33.39740598,-60.20267477
79,2.748,106.304001,-33.39742691,-60.2026953
79.1,2.751,107.076004,-33.39744854,-60.20271525
79.2,2.754,107.875999,-33.39747069,-60.20273474
79.3,2.757,108.676003,-33.39749332,-60.20275383
79.4,2.76,109.476006,-33.39751637,-60.20277254
79.5,2.763,110.204002,-33.39753984,-60.2027909
79.6,2.766,110.984001,-33.39756393,-60.20280915
79.7,2.769,111.784004,-33.39758805,-60.20282706
79.8,2.772,112.584,-33.3976124,-60.20284488
79.9,2.775,113.384003,-33.39763695,-60.20286267
80,2.778,114.183998,-33.3976617,-60.20288049
80.1,2.782,114.984001,-33.39768663,-60.20289846
80.2,2.785,115.784004,-33.39771167,-60.2029166
80.3,2.788,116.584,-33.39773681,-60.20293494
80.4,2.791,117.311005,-33.39776201,-60.20295352
80.5,2.795,118.011002,-33.39778724,-60.2029724
80.6,2.798,118.638,-33.39781245,-60.20299169
80.7,2.801,119.237999,-33.39783757,-60.20301132
80.8,2.804,119.692001,-33.39786257,-60.20303134
80.9,2.808,120.092003,-33.39788739,-60.20305176
81,2.811,120.418999,-33.39791198,-60.20307263
81.1,2.814,120.646004,-33.3979362,-60.20309403
81.2,2.818,120.626999,-33.3979601,-60.20311587
81.3,2.821,120.527,-33.39798364,-60.20313815
81.4,2.825,120.352005,-33.39800702,-60.20316111
81.5,2.828,120.152,-33.39802975,-60.20318434
81.6,2.831,120.026001,-33.39805191,-60.20320818
81.7,2.835,119.852005,-33.39807363,-60.20323254
81.8,2.838,119.726006,-33.39809491,-60.20325744
81.9,2.841,119.737,-33.39811572,-60.2032829
82,2.845,119.787003,-33.39813606,-60.20330896
82.1,2.848,119.874001,-33.39815582,-60.20333575
82.2,2.851,120.122002,-33.39817511,-60.2033631
82.3,2.855,120.274002,-33.39819392,-60.20339098
82.4,2.858,120.337006,-33.39821223,-60.20341937
82.5,2.861,120.387001,-33.39822998,-60.20344828
82.6,2.865,120.326004,-33.398247,-60.20347776
82.7,2.868,120.078003,-33.39826342,-60.20350766
82.8,2.871,119.926003,-33.3982792,-60.20353796
82.9,2.875,119.678001,-33.39829431,-60.20356866
83,2.878,119.452003,-33.3983087,-60.20359976
83.1,2.881,119.175003,-33.3983223,-60.20363164
83.2,2.885,119.025002,-33.39833502,-60.20366356
83.3,2.888,118.775002,-33.39834696,-60.20369581
83.4,2.891,118.475006,-33.39835812,-60.20372837
83.5,2.894,118.175003,-33.39836842,-60.20376126
83.6,2.898,117.800003,-33.39837764,-60.20379448
83.7,2.901,117.325005,-33.398386,-60.20382796
83.8,2.904,116.900002,-33.39839347,-60.20386168
83.9,2.907,116.574997,-33.39840003,-60.20389561
84,2.911,116.199997,-33.39840564,-60.20392977
84.1,2.914,115.875,-33.39841007,-60.20396414
84.2,2.917,115.724998,-33.3984136,-60.20399866
84.3,2.92,115.625,-33.39841622,-60.20403329
84.4,2.924,115.449997,-33.39841793,-60.20406799
84.5,2.927,115.25,-33.39841871,-60.20410271
84.6,2.93,114.975006,-33.39841832,-60.20413744
84.7,2.933,114.450005,-33.398417,-60.20417204
84.8,2.936,114,-33.39841474,-60.20420645
84.9,2.939,113.596001,-33.39841151,-60.20424099
85,2.943,113.195999,-33.39840733,-60.20427499
85.1,2.946,112.796005,-33.39840139,-60.20430843
85.2,2.949,112.472,-33.39839539,-60.20434184
85.3,2.952,112.248001,-33.39838828,-60.20437487
85.4,2.955,112.048004,-33.3983799,-60.20440746
85.5,2.958,111.848,-33.39837153,-60.20444005
85.6,2.961,111.571999,-33.39836147,-60.20447196
85.7,2.964,111.424004,-33.39835054,-60.20450344
85.8,2.967,111.324005,-33.39833877,-60.20453452
85.9,2.971,111.148003,-33.39832613,-60.20456519
86,2.974,110.872002,-33.39831261,-60.20459539
86.1,2.977,111.028,-33.39829793,-60.20462504
86.2,2.98,111.403999,-33.39828237,-60.20465428
86.3,2.983,111.956001,-33.39826597,-60.20468311
86.4,2.986,112.632004,-33.39824876,-60.20471153
86.5,2.989,113.560005,-33.39823077,-60.20473953
86.6,2.992,114.339005,-33.39821174,-60.20476725
86.7,2.996,115.116005,-33.3981923,-60.20479427
86.8,2.999,115.839005,-33.39817231,-60.20482087
86.9,3.002,116.616005,-33.39815178,-60.20484707
87,3.005,117.416,-33.39813074,-60.20487286
87.1,3.009,118.216003,-33.39810909,-60.20489818
87.2,3.012,119.093002,-33.398087,-60.20492314
87.3,3.015,119.839005,-33.3980645,-60.20494776
87.4,3.019,120.461998,-33.39804158,-60.20497203
87.5,3.022,121.062004,-33.39801827,-60.20499596
87.6,3.025,121.738998,-33.39799448,-60.20501947
87.7,3.029,122.285004,-33.39797033,-60.20504267
87.8,3.032,122.862,-33.39794582,-60.20506557
87.9,3.036,123.461998,-33.39792096,-60.2050882
88,3.039,123.985001,-33.39789574,-60.20511054
88.1,3.042,124.562004,-33.39787009,-60.20513252
88.2,3.046,125.316002,-33.3978441,-60.20515419
88.3,3.049,125.961998,-33.39781778,-60.20517553
88.4,3.053,126.489998,-33.39779086,-60.20519671
88.5,3.057,126.989998,-33.39776388,-60.20521728
88.6,3.06,127.334,-33.39773646,-60.20523725
88.7,3.064,127.556,-33.39770872,-60.20525673
88.8,3.067,127.834,-33.39768063,-60.2052757
88.9,3.071,128.134003,-33.39765221,-60.20529414
89,3.074,128.356003,-33.39762344,-60.20531203
89.1,3.078,128.712006,-33.39759419,-60.20532919
89.2,3.081,129.190002,-33.39756459,-60.20534577
89.3,3.085,129.690002,-33.39753462,-60.20536175
89.4,3.089,130.268005,-33.39750429,-60.20537711
89.5,3.092,130.946014,-33.3974736,-60.20539182
89.6,3.096,131.490005,-33.39744249,-60.20540561
89.7,3.1,132.067993,-33.39741107,-60.2054187
89.8,3.103,132.512009,-33.39737936,-60.20543107
89.9,3.107,132.912003,-33.39734739,-60.2054427
90,3.111,133.234009,-33.39731515,-60.20545359
90.1,3.114,133.615997,-33.39728227,-60.20546364
90.2,3.118,134.016006,-33.39724948,-60.20547286
90.3,3.122,134.49501,-33.39721645,-60.20548137
90.4,3.126,134.916,-33.3971832,-60.20548914
90.5,3.129,135.395004,-33.39714974,-60.20549618
90.6,3.133,135.81601,-33.39711601,-60.20550218
90.7,3.137,136.295013,-33.39708211,-60.20550736
90.8,3.141,136.636993,-33.39704805,-60.20551169
90.9,3.145,136.936996,-33.39701386,-60.20551516
91,3.148,137.158005,-33.39697955,-60.20551775
91.1,3.152,137.358002,-33.39694512,-60.20551918
91.2,3.156,137.558014,-33.39691061,-60.20551974
91.3,3.16,137.837006,-33.39687603,-60.20551945
91.4,3.164,138.058014,-33.39684141,-60.20551834
91.5,3.168,138.337006,-33.39680675,-60.20551642
91.6,3.171,138.636993,-33.39677204,-60.2055135
91.7,3.175,138.936996,-33.39673732,-60.20550985
91.8,3.179,139.31601,-33.39670258,-60.2055055
91.9,3.183,139.720001,-33.39666749,-60.20550043
92,3.187,140.119995,-33.39663275,-60.20549473
92.1,3.191,140.440002,-33.39659804,-60.20548815
92.2,3.195,140.820007,-33.39656335,-60.20548089
92.3,3.199,141.139999,-33.39652871,-60.20547294
92.4,3.203,141.440002,-33.39649412,-60.20546428
92.5,3.207,141.660004,-33.39645959,-60.20545489
92.6,3.21,141.860001,-33.39642515,-60.20544455
92.7,3.214,142.060013,-33.39639079,-60.20543349
92.8,3.218,142.26001,-33.39635651,-60.20542175
92.9,3.222,142.540009,-33.39632232,-60.20540933
93,3.226,142.840012,-33.39628824,-60.20539627
93.1,3.23,143.139999,-33.39625432,-60.20538241
93.2,3.234,143.440002,-33.39622054,-60.20536796
93.3,3.238,143.660004,-33.39618691,-60.20535294
93.4,3.242,143.860001,-33.39615343,-60.20533737
93.5,3.246,143.979996,-33.39612009,-60.20532126
93.6,3.25,144.242996,-33.39608659,-60.2053043
93.7,3.254,144.381012,-33.39605354,-60.20528698
93.8,3.258,144.562012,-33.3960206,-60.20526918
93.9,3.262,144.762009,-33.39598775,-60.20525091
94,3.266,144.962006,-33.39595499,-60.20523218
94.1,3.27,145.162003,-33.39592233,-60.20521291
94.2,3.274,145.442993,-33.39588975,-60.20519322
94.3,3.278,145.742996,-33.39585723,-60.20517317
94.4,3.283,145.962006,-33.39582478,-60.20515279
94.5,3.287,146.162003,-33.3957924,-60.20513208
94.6,3.291,146.524002,-33.3957601,-60.20511099
94.7,3.295,146.923996,-33.39572789,-60.20508961
94.8,3.299,147.242996,-33.39569577,-60.20506794
94.9,3.303,147.462006,-33.39566375,-60.20504596
95,3.307,147.742996,-33.39563183,-60.20502369
95.1,3.311,147.962006,-33.39560013,-60.20500079
95.2,3.315,148.162003,-33.39556842,-60.20497789
95.3,3.319,148.362,-33.39553687,-60.20495455
95.4,3.324,148.564011,-33.39550515,-60.20493056
95.5,3.328,148.764008,-33.39547374,-60.20490679
95.6,3.332,149.046005,-33.39544256,-60.20488239
95.7,3.336,149.264008,-33.39541148,-60.20485767
95.8,3.34,149.464005,-33.3953805,-60.20483264
95.9,3.344,149.746002,-33.39534962,-60.2048073
96,3.348,150.127991,-33.39531883,-60.20478165
96.1,3.353,150.364014,-33.39528809,-60.20475572
96.2,3.357,150.645996,-33.39525739,-60.20472954
96.3,3.361,150.945999,-33.39522673,-60.20470313
96.4,3.365,151.164001,-33.39519611,-60.20467652
96.5,3.369,151.445999,-33.39516554,-60.20464972
96.6,3.374,151.582001,-33.39513505,-60.2046227
96.7,3.378,151.764008,-33.39510465,-60.20459555
96.8,3.382,151.718002,-33.39507437,-60.20456831
96.9,3.386,151.45401,-33.39504425,-60.20454103
97,3.39,150.990005,-33.3950143,-60.20451375
97.1,3.395,150.236008,-33.39498437,-60.20448628
97.2,3.399,149.186996,-33.39495503,-60.20445922
97.3,3.403,148.003998,-33.394926,-60.20443231
97.4,3.407,146.638,-33.39489732,-60.2044056
97.5,3.411,145.155014,-33.39486899,-60.2043791
97.6,3.415,143.488998,-33.39484117,-60.20435293
97.7,3.419,141.623001,-33.39481377,-60.20432706
97.8,3.423,139.723007,-33.39478681,-60.2043015
97.9,3.427,137.656998,-33.39476027,-60.20427627
98,3.43,135.391006,-33.39473418,-60.20425137
98.1,3.434,133.173996,-33.39470868,-60.20422693
98.2,3.438,130.725006,-33.39468366,-60.20420287
98.3,3.441,128.307999,-33.3946591,-60.20417918
98.4,3.445,125.990997,-33.39463501,-60.20415584
98.5,3.448,123.691002,-33.39461139,-60.20413286
98.6,3.452,121.390999,-33.39458837,-60.20411035
98.7,3.455,119.091003,-33.39456583,-60.2040882
98.8,3.458,116.791,-33.39454375,-60.20406642
98.9,3.461,114.468002,-33.3945219,-60.20404478
99,3.464,112.084007,-33.3945007,-60.20402371
99.1,3.468,109.851997,-33.39448002,-60.20400308
99.2,3.471,107.736,-33.39445974,-60.20398279
99.3,3.473,105.720001,-33.39443981,-60.20396282
99.4,3.476,103.804001,-33.39442021,-60.20394313
99.5,3.479,101.988007,-33.39440095,-60.2039237
99.6,3.482,100.272003,-33.39438214,-60.20390456
99.7,3.485,98.908005,-33.39436373,-60.2038856
99.8,3.487,97.356003,-33.39434573,-60.20386677
99.9,3.49,95.672005,-33.39432818,-60.20384804
100,3.493,93.972008,-33.39431109,-60.20382939
100.1,3.495,92.356003,-33.39429464,-60.20381077
100.2,3.498,90.672005,-33.39427876,-60.20379215
100.3,3.5,89.056,-33.39426344,-60.20377351
100.4,3.503,87.540001,-33.3942487,-60.20375482
100.5,3.505,86.040001,-33.39423459,-60.20373608
100.6,3.507,84.440002,-33.39422122,-60.20371702
100.7,3.51,82.925003,-33.39420878,-60.20369803
100.8,3.512,81.339996,-33.39419713,-60.20367891
100.9,3.514,79.824997,-33.39418627,-60.20365963
101,3.516,78.239998,-33.39417621,-60.20364021
101.1,3.519,76.980003,-33.3941671,-60.20362057
101.2,3.521,75.865005,-33.39415879,-60.20360075
101.3,3.523,74.764999,-33.3941512,-60.20358076
101.4,3.525,73.835007,-33.3941443,-60.20356061
101.5,3.527,73.020004,-33.39413811,-60.20354029
101.6,3.529,72.305008,-33.39413285,-60.20351977
101.7,3.531,71.775002,-33.39412841,-60.2034991
101.8,3.533,71.275002,-33.39412475,-60.20347831
101.9,3.535,70.860001,-33.39412189,-60.20345742
102,3.537,70.629997,-33.39411983,-60.20343646
102.1,3.539,70.345001,-33.3941188,-60.20341546
102.2,3.541,70.2575,-33.39411865,-60.20339446
102.3,3.543,70.207504,-33.39411933,-60.20337351
102.4,3.545,70.228668,-33.39412087,-60.20335241
102.5,3.546,70.262001,-33.39412324,-60.2033316
102.6,3.548,70.295334,-33.39412668,-60.20331091
102.7,3.55,70.472,-33.39413105,-60.20329036
102.8,3.552,70.758003,-33.39413628,-60.20326997
102.9,3.554,71.144005,-33.39414235,-60.20324975
103,3.556,71.630005,-33.39414926,-60.20322973
103.1,3.558,72.043999,-33.39415718,-60.20321004
103.2,3.56,72.616005,-33.394166,-60.20319068
103.3,3.562,73.130005,-33.39417563,-60.20317169
103.4,3.564,73.716003,-33.39418608,-60.2031531
103.5,3.566,74.316002,-33.39419735,-60.20313495
103.6,3.569,74.916,-33.39420963,-60.20311741
103.7,3.571,75.515999,-33.39422279,-60.20310044
103.8,3.573,76.288002,-33.39423675,-60.20308402
103.9,3.575,77.174004,-33.3942515,-60.20306816
104,3.577,78.246002,-33.39426701,-60.20305287
104.1,3.579,79.270004,-33.39428356,-60.20303814
104.2,3.582,80.357002,-33.39430073,-60.20302423
104.3,3.584,81.457001,-33.39431855,-60.20301092
104.4,3.586,82.731003,-33.39433701,-60.20299822
